"NAF Nr";"NAF name";"Country";"Registration Date";"Expiry Date"
"40324";"JL.Cano";"Spain";"2025-01-11";"2026-01-11"
"40325";"NESSA";"Spain";"2025-01-11";"2026-01-11"
"40326";"pipsqueak1000";"North Ireland";"2025-01-11";"2026-01-11"
"40327";"elembeebee";"United States of America";"2025-01-11";""
"40328";"Depa";"Malta";"2025-01-11";"2026-01-11"
"40329";"CharlieD";"Canada";"2025-01-11";"2026-01-11"
"40330";"Titus_Dynamic";"England";"2025-01-11";"2026-01-11"
"40331";"Motor_Brez";"England";"2025-01-11";"2026-01-11"
"40332";"BeDark";"Spain";"2025-01-11";"2026-01-11"
"40333";"alun76";"Wales";"2025-01-11";"2026-01-11"
"40334";"kitts";"Denmark";"2025-01-11";"2026-01-11"
"40335";"juhmo";"Finland";"2025-01-11";"2026-01-11"
"40337";"saberscout";"United States of America";"2025-01-11";"2026-01-11"
"40338";"julien35";"France";"2025-01-12";"2026-01-12"
"40339";"zandztorm";"Sweden";"2025-01-12";"2026-01-12"
"40340";"goncha43";"United States of America";"2025-01-12";"2026-01-12"
"40341";"mripka";"United States of America";"2025-01-12";"2026-01-12"
"40342";"dynamofire";"England";"2025-01-12";""
"40343";"Huecifer";"United States of America";"2025-01-12";"2026-01-12"
"40344";"RomanSearle";"United States of America";"2025-01-12";"2026-01-12"
"40345";"paprende";"Singapore";"2025-01-13";"2026-01-13"
"40346";"sirrion";"Italy";"2025-01-13";"2026-01-13"
"40347";"cflightfoot";"United States of America";"2025-01-13";"2026-01-18"
"40348";"momé";"France";"2025-01-13";"2026-01-13"
"40349";"Hambiker";"Russia";"2025-01-13";"2026-01-13"
"40350";"murph87";"England";"2025-01-13";"2026-01-13"
"40351";"freakontherocks";"Germany";"2025-01-13";"2026-01-13"
"40352";"Hrigun";"France";"2025-01-13";"2026-01-13"
"40353";"pawel.wroclawski";"Poland";"2025-01-14";"2026-01-14"
"40354";"rapturemonsta";"United States of America";"2025-01-14";"2026-01-14"
"40355";"ericshift";"New Zealand";"2025-01-14";"2027-01-14"
"40356";"krati";"Portugal";"2025-01-14";"2026-01-14"
"40357";"lazybull";"Austria";"2025-01-15";"2026-01-15"
"40358";"esstoo";"Australia";"2025-01-15";"2026-01-15"
"40359";"ptero";"England";"2025-01-15";"2026-01-15"
"40360";"chinoroyal";"Mexico";"2025-01-15";""
"40361";"secor";"United States of America";"2025-01-15";"2026-01-15"
"40362";"drbagpipes";"United States of America";"2025-01-16";"2026-01-16"
"40363";"djokoss";"France";"2025-01-16";"2026-01-16"
"40364";"princessfiona";"United States of America";"2025-01-16";"2026-01-16"
"40365";"tomsche69";"Belgium";"2025-01-16";"2026-01-16"
"40366";"texasjohnson";"United States of America";"2025-01-16";"2026-01-16"
"40367";"banduawargames";"Spain";"2025-01-17";"2026-01-17"
"40368";"darkshamidor";"France";"2025-01-17";"2027-01-17"
"40369";"c3rv3z3r0";"Spain";"2025-01-17";"2026-01-17"
"40370";"piccoloelfo";"Italy";"2025-01-17";"2026-01-17"
"40371";"dkmaxx";"England";"2025-01-17";"2026-01-17"
"40372";"rrook";"United States of America";"2025-01-17";"2026-01-17"
"40373";"jasemo";"Germany";"2025-01-18";"2026-01-18"
"40374";"ein_pedros";"Italy";"2025-01-18";"2026-01-18"
"40375";"TuckYeah";"Wales";"2025-01-18";"2026-01-18"
"40376";"T-1000";"United States of America";"2025-01-18";"2026-01-18"
"40377";"mrdouganderson";"United States of America";"2025-01-18";"2026-01-18"
"40378";"Molillo";"Spain";"2025-01-18";"2026-01-18"
"40379";"CeCe";"Spain";"2025-01-18";"2026-01-18"
"40380";"tobydent";"Wales";"2025-01-18";"2026-01-18"
"40381";"aukel";"Australia";"2025-01-19";"2026-01-19"
"40383";"lmorley87";"England";"2025-01-19";"2026-01-19"
"40384";"javelinz";"New Zealand";"2025-01-19";"2026-01-19"
"40385";"myriad";"England";"2025-01-19";"2026-01-19"
"40386";"kirk44";"England";"2025-01-19";"2026-01-19"
"40387";"Stuartt1975";"Wales";"2025-01-19";"2026-01-19"
"40388";"Big-Head";"United States of America";"2025-01-19";"2026-01-19"
"40389";"elitistscrub";"United States of America";"2025-01-19";"2027-01-19"
"40390";"Astrophage";"Belgium";"2025-01-19";"2026-01-19"
"40391";"Beeratog";"Belgium";"2025-01-19";"2026-01-19"
"40392";"jamerson";"England";"2025-01-19";""
"40393";"Borksalot";"Canada";"2025-01-19";"2027-01-19"
"40394";"norefle";"Australia";"2025-01-19";"2026-01-19"
"40395";"totolooser";"England";"2025-01-20";"2026-01-20"
"40396";"Manu_037731";"Bolivia";"2025-01-20";"2027-01-20"
"40397";"lamebear2402";"Denmark";"2025-01-20";"2026-01-20"
"40398";"halsing";"Sweden";"2025-01-20";"2026-02-19"
"40399";"achinadav";"England";"2025-01-20";"2026-01-20"
"40400";"DinoVenker";"Spain";"2025-01-20";"2026-01-20"
"40401";"drgabble";"England";"2025-01-20";"2026-01-20"
"40402";"mcgaldino";"England";"2025-01-20";""
"40403";"swavomatrinez";"England";"2025-01-20";"2026-01-20"
"40404";"Kumetsuo";"Bolivia";"2025-01-21";"2026-01-21"
"40405";"gimiltinks";"United States of America";"2025-01-21";"2026-01-21"
"40406";"jq";"England";"2025-01-21";"2026-01-21"
"40407";"Neko10";"Spain";"2025-01-21";"2026-01-21"
"40408";"hlodyn";"Spain";"2025-01-21";"2026-01-21"
"40409";"Kalitros";"Spain";"2025-01-21";"2026-01-21"
"40410";"Handywandy";"Spain";"2025-01-21";"2026-01-21"
"40411";"karaksan";"Scotland";"2025-01-21";"2026-02-02"
"40412";"lewphill91";"Scotland";"2025-01-21";""
"40413";"pampa1985";"Argentina";"2025-01-21";""
"40414";"arraf";"Italy";"2025-01-21";""
"40415";"tonnybrian";"Denmark";"2025-01-22";"2027-01-22"
"40416";"helvetica_italic";"Italy";"2025-01-22";"2026-01-22"
"40417";"markalucard";"England";"2025-01-22";"2026-01-22"
"40418";"Arnado";"Ladonia";"2025-01-22";"2027-01-22"
"40419";"dynamole";"England";"2025-01-22";"2027-01-22"
"40420";"griff40k";"United States of America";"2025-01-22";"2026-01-22"
"40421";"fallenweeble";"United States of America";"2025-01-22";"2026-01-24"
"40422";"andrest.";"Spain";"2025-01-22";""
"40423";"gteryly";"Italy";"2025-01-23";"2026-02-04"
"40424";"wyrmtainter";"Canada";"2025-01-23";""
"40425";"grendall";"England";"2025-01-23";"2026-01-23"
"40426";"whitewinston";"Italy";"2025-01-23";"2026-02-20"
"40427";"dudziorulez";"Poland";"2025-01-23";"2026-01-23"
"40428";"The_Lizard_King";"New Zealand";"2025-01-23";"2026-01-23"
"40429";"krow";"United States of America";"2025-01-23";""
"40430";"krowverine";"United States of America";"2025-01-23";"2026-01-23"
"40431";"sylvista";"United States of America";"2025-01-23";"2027-01-23"
"40432";"nathc147";"Australia";"2025-01-23";"2026-01-23"
"40433";"magicalpedro";"France";"2025-01-24";"2027-01-24"
"40434";"Carlos89000";"France";"2025-01-24";"2026-01-24"
"40435";"oldmunni";"New Zealand";"2025-01-24";"2026-01-24"
"40436";"CommanderKeen";"New Zealand";"2025-01-24";"2026-01-24"
"40437";"cherry_picker";"England";"2025-01-24";"2026-01-24"
"40438";"mholloway";"United States of America";"2025-01-24";"2026-01-24"
"40439";"mario_lopez";"Spain";"2025-01-24";"2026-01-24"
"40440";"stuartballz";"England";"2025-01-24";"2026-01-24"
"40441";"RedRaven";"New Zealand";"2025-01-24";"2026-01-24"
"40442";"teamshaw";"Australia";"2025-01-24";"2026-01-24"
"40443";"TacoBoy";"Australia";"2025-01-24";"2026-01-24"
"40444";"Bregma";"France";"2025-01-25";"2026-01-25"
"40445";"Busard";"France";"2025-01-25";"2026-01-25"
"40446";"Chewy_le_fou";"France";"2025-01-25";"2026-01-25"
"40447";"bassmanuk";"Undisclosed";"2025-01-25";"2026-01-25"
"40448";"Vash66";"United States of America";"2025-01-25";"2026-01-25"
"40449";"Galadjinn";"France";"2025-01-25";"2026-01-25"
"40450";"Heraldis";"France";"2025-01-25";"2026-01-25"
"40451";"Lokragen";"France";"2025-01-25";"2026-01-25"
"40452";"Rifraf";"France";"2025-01-25";"2026-01-25"
"40453";"Theboss";"France";"2025-01-25";"2026-01-25"
"40454";"jimmythebeard";"England";"2025-01-25";""
"40455";"tikrue";"Germany";"2025-01-25";"2026-01-25"
"40456";"Edge007";"Australia";"2025-01-25";"2026-01-25"
"40457";"dekes90";"England";"2025-01-26";"2026-01-26"
"40458";"cb742617000027";"England";"2025-01-26";"2026-01-26"
"40459";"el_hispano";"Spain";"2025-01-26";"2026-02-05"
"40460";"stargatedlux";"Denmark";"2025-01-26";"2026-01-26"
"40461";"Malarquey";"Spain";"2025-01-27";"2026-01-27"
"40462";"Saph";"France";"2025-01-27";"2026-01-27"
"40463";"La_Mycose";"France";"2025-01-27";"2026-01-27"
"40464";"Errgio";"Italy";"2025-01-27";"2026-01-27"
"40465";"DarthHarri";"England";"2025-01-28";"2026-01-28"
"40466";"glenboar";"Gibraltar";"2025-01-28";""
"40467";"dazsd";"Scotland";"2025-01-28";"2026-01-28"
"40468";"khuzad";"Spain";"2025-01-28";"2026-01-29"
"40469";"verouchi";"United States of America";"2025-01-28";""
"40470";"Balor";"France";"2025-01-29";"2026-01-29"
"40471";"Emeles";"France";"2025-01-29";"2026-01-29"
"40472";"Tarion";"Hungary";"2025-01-29";"2027-01-29"
"40473";"ponkdonkin";"United States of America";"2025-01-29";"2026-01-29"
"40474";"ptimc";"France";"2025-01-30";"2026-01-30"
"40475";"manbeast";"Sweden";"2025-01-30";"2026-01-30"
"40476";"schnubbi2k24";"Germany";"2025-01-30";"2026-01-30"
"40477";"livelong";"Sweden";"2025-01-30";""
"40478";"Maromval";"Spain";"2025-01-30";"2026-01-30"
"40479";"Requena115";"Spain";"2025-01-30";"2026-01-30"
"40480";"Unicornio_Feliz";"Spain";"2025-01-30";"2026-01-30"
"40481";"peet";"England";"2025-01-30";""
"40482";"three2one";"England";"2025-01-30";"2026-01-30"
"40483";"svennebanan";"Sweden";"2025-01-30";"2026-01-30"
"40484";"Boba";"United States of America";"2025-01-30";"2026-01-30"
"40485";"Gmateu";"Spain";"2025-01-31";"2026-01-31"
"40486";"UxiaBowl";"Spain";"2025-01-31";"2026-01-31"
"40487";"PinkPonyPow";"Spain";"2025-01-31";"2026-01-31"
"40488";"ringoo";"England";"2025-01-31";"2026-01-31"
"40489";"guldager";"Denmark";"2025-01-31";"2027-01-31"
"40490";"guntherfm";"Belarus";"2025-01-31";"2026-01-31"
"40491";"lagerlof";"Sweden";"2025-01-31";"2026-01-31"
"40492";"rocketman75";"United States of America";"2025-01-31";"2026-01-31"
"40493";"Rigniro";"Chile";"2025-01-31";"2026-01-31"
"40494";"krazychaos";"United States of America";"2025-01-31";"2026-01-31"
"40495";"redpitocho";"Undisclosed";"2025-01-31";""
"40496";"xanman";"United States of America";"2025-01-31";"2026-01-31"
"40497";"ededdeddie";"United States of America";"2025-01-31";"2026-01-31"
"40498";"Mr._M03";"Germany";"2025-02-01";"2026-02-01"
"40499";"fantasialinna";"Finland";"2025-02-01";"2026-02-01"
"40500";"sam-g8633";"England";"2025-02-01";""
"40501";"dr_toboggan";"England";"2025-02-01";"2026-02-01"
"40502";"leewith2es";"England";"2025-02-01";"2027-02-01"
"40503";"headsröhl";"England";"2025-02-01";""
"40504";"kendo";"Poland";"2025-02-02";"2026-02-02"
"40505";"Laufey13";"England";"2025-02-02";"2026-02-02"
"40506";"el-presidente";"France";"2025-02-02";"2026-02-02"
"40507";"dmj";"France";"2025-02-02";""
"40508";"eren";"Spain";"2025-02-02";"2026-02-02"
"40509";"Staniores";"Poland";"2025-02-02";"2026-02-02"
"40510";"ritterknight";"England";"2025-02-03";"2026-02-03"
"40511";"dreamwalker95";"Hungary";"2025-02-03";"2026-02-03"
"40512";"angrychefmia";"England";"2025-02-03";"2026-02-03"
"40513";"lladd";"Spain";"2025-02-03";"2026-02-03"
"40514";"secondspawn";"Germany";"2025-02-03";"2026-02-03"
"40515";"jeros";"France";"2025-02-03";"2026-02-03"
"40516";"Tywinn";"France";"2025-02-03";"2026-02-03"
"40517";"mickleathy";"Canada";"2025-02-03";"2026-02-03"
"40518";"agentmothman";"England";"2025-02-03";"2027-02-03"
"40519";"candelabro";"Anguilla";"2025-02-03";""
"40520";"arwynfox";"Canada";"2025-02-03";""
"40521";"tomchesh";"England";"2025-02-04";"2026-02-04"
"40522";"the_fireshadow";"Australia";"2025-02-04";"2026-02-04"
"40523";"kapescaping";"Canada";"2025-02-04";"2026-02-04"
"40524";"demodrew";"United States of America";"2025-02-04";"2026-02-04"
"40525";"halfbreed";"Denmark";"2025-02-05";"2026-02-05"
"40526";"broseph";"England";"2025-02-05";"2026-02-05"
"40527";"belgargh";"Spain";"2025-02-05";"2026-02-05"
"40528";"snapdragonmcfisticuffs";"England";"2025-02-05";"2026-02-05"
"40529";"micahwave";"Canada";"2025-02-05";"2026-02-05"
"40530";"Carnicero";"Spain";"2025-02-05";"2026-02-05"
"40531";"pampa";"Spain";"2025-02-05";""
"40532";"oingdi";"Colombia";"2025-02-06";"2026-02-06"
"40533";"tictacjoe";"Australia";"2025-02-07";"2026-02-07"
"40534";"mdgriffin";"United States of America";"2025-02-07";"2027-02-07"
"40535";"Jyrking";"Finland";"2025-02-08";"2026-02-08"
"40536";"Murskapate";"Finland";"2025-02-08";"2026-02-08"
"40537";"adborch";"Denmark";"2025-02-08";"2026-02-08"
"40538";"DracoCZE";"Czech Republic";"2025-02-08";"2026-02-08"
"40539";"ferrum";"Poland";"2025-02-08";"2027-02-08"
"40540";"Leka";"Finland";"2025-02-08";"2026-02-08"
"40541";"Toxik";"Czech Republic";"2025-02-08";"2026-02-08"
"40542";"JLaws23";"United States of America";"2025-02-08";"2026-02-08"
"40543";"ugzog";"United States of America";"2025-02-08";"2026-02-08"
"40544";"Ivesquad";"United States of America";"2025-02-08";"2026-02-08"
"40545";"RBurd31";"United States of America";"2025-02-08";"2026-02-08"
"40546";"JMAN33";"United States of America";"2025-02-08";"2026-02-08"
"40547";"dr.midnight";"Switzerland";"2025-02-08";"2026-02-08"
"40548";"StumblinJoe";"England";"2025-02-08";"2026-02-08"
"40549";"bigbear76";"England";"2025-02-08";"2026-02-08"
"40550";"stinkymono";"Poland";"2025-02-08";""
"40551";"Bmbzl";"Finland";"2025-02-08";"2026-02-08"
"40552";"Novamarines";"France";"2025-02-08";"2026-02-08"
"40553";"giftedlizards";"Canada";"2025-02-08";"2026-02-08"
"40554";"dr.pancreas";"Colombia";"2025-02-08";"2026-02-08"
"40555";"emptymasonjar";"Canada";"2025-02-08";"2026-02-08"
"40556";"Grummamore";"Australia";"2025-02-09";"2026-02-09"
"40557";"WallyCox";"Australia";"2025-02-09";"2026-02-09"
"40558";"ixchel";"North Ireland";"2025-02-09";"2026-02-09"
"40559";"acolgan";"Ireland";"2025-02-09";"2026-02-09"
"40560";"flautaman666";"Spain";"2025-02-09";"2026-02-09"
"40561";"paulalm";"Spain";"2025-02-09";"2026-02-09"
"40562";"dafiction";"Austria";"2025-02-09";""
"40563";"ouchthathoyt";"United States of America";"2025-02-09";"2026-02-09"
"40564";"simmsy";"England";"2025-02-09";""
"40565";"BaileyAlexander";"New Zealand";"2025-02-09";"2026-02-09"
"40566";"bobertybear";"England";"2025-02-10";"2026-02-10"
"40567";"muckboot";"New Zealand";"2025-02-10";"2026-02-10"
"40568";"daguwa";"Austria";"2025-02-10";""
"40569";"bombermanbrujah";"Undisclosed";"2025-02-10";"2027-02-14"
"40570";"rhaegal88";"Italy";"2025-02-10";""
"40571";"Niquitus";"Uruguay";"2025-02-10";"2026-02-10"
"40572";"dmj1612";"France";"2025-02-10";""
"40573";"biznasty";"Canada";"2025-02-10";""
"40574";"AllenBB";"Australia";"2025-02-10";"2026-02-10"
"40575";"jrufer921";"United States of America";"2025-02-10";"2026-02-10"
"40576";"sancreal";"Germany";"2025-02-11";"2026-02-18"
"40577";"wieabsurd";"Austria";"2025-02-11";"2026-02-11"
"40578";"Morgar";"Austria";"2025-02-11";"2026-02-11"
"40579";"Zerebratox";"Austria";"2025-02-11";"2026-02-11"
"40580";"RoHa";"Austria";"2025-02-11";"2026-02-11"
"40581";"vsseeker";"United States of America";"2025-02-11";"2026-02-11"
"40582";"Oliver_Ga";"Spain";"2025-02-12";"2026-03-09"
"40583";"papella";"Italy";"2025-02-12";"2026-03-06"
"40584";"omedgar";"Mexico";"2025-02-12";""
"40585";"Archeoly";"Spain";"2025-02-12";"2026-02-12"
"40586";"holylemonjuice";"England";"2025-02-12";"2026-02-19"
"40587";"deadpixel";"Mexico";"2025-02-12";"2026-02-24"
"40588";"teach93";"United States of America";"2025-02-12";"2026-02-12"
"40589";"joaopedrocaria94";"Portugal";"2025-02-13";""
"40590";"barnizzio";"Spain";"2025-02-13";"2026-03-08"
"40591";"aginore";"United States of America";"2025-02-13";"2026-02-13"
"40592";"lilive";"France";"2025-02-13";"2026-02-13"
"40593";"jamhowza";"England";"2025-02-13";"2027-02-13"
"40594";"Ankaro";"England";"2025-02-13";"2026-02-13"
"40595";"The_Nameless";"England";"2025-02-13";"2026-02-13"
"40596";"humpfried";"Germany";"2025-02-13";"2026-04-09"
"40597";"Dunwair";"United States of America";"2025-02-13";"2026-02-13"
"40598";"ZKnight";"United States of America";"2025-02-13";"2026-02-13"
"40599";"JackShealander";"United States of America";"2025-02-13";"2028-02-13"
"40600";"wallerstein";"Mexico";"2025-02-13";""
"40601";"mcosta91";"Canada";"2025-02-13";"2026-02-13"
"40602";"drrrl";"United States of America";"2025-02-14";"2026-02-14"
"40603";"Maximork";"France";"2025-02-14";"2026-02-14"
"40604";"iviaelstrom";"Spain";"2025-02-14";"2026-02-14"
"40605";"malachi";"Spain";"2025-02-14";""
"40606";"greender";"Ukraine";"2025-02-14";"2026-02-14"
"40607";"Chob";"France";"2025-02-14";"2026-02-14"
"40608";"duttvibesonly";"Germany";"2025-02-14";"2026-02-14"
"40609";"lightningstrikestwice";"England";"2025-02-14";""
"40610";"Martinbowl";"Czech Republic";"2025-02-15";"2026-02-15"
"40611";"mordini";"England";"2025-02-15";"2026-02-15"
"40612";"Bonsai";"England";"2025-02-15";"2026-02-15"
"40613";"haiku80";"Italy";"2025-02-15";"2026-02-15"
"40614";"Dave-Lever77";"England";"2025-02-15";"2026-02-15"
"40615";"wookiekebab";"France";"2025-02-15";""
"40616";"Luvie";"Italy";"2025-02-16";"2026-02-16"
"40617";"taelas";"France";"2025-02-16";"2026-02-16"
"40618";"ElBastardodincles";"Spain";"2025-02-16";"2026-02-16"
"40619";"choppy";"France";"2025-02-16";"2026-02-16"
"40620";"nickmcclain";"United States of America";"2025-02-16";""
"40621";"shiguy";"Canada";"2025-02-16";"2026-02-16"
"40622";"nickmcclain35";"United States of America";"2025-02-16";"2027-02-16"
"40623";"ewen";"Australia";"2025-02-16";"2027-02-19"
"40624";"creepo";"United States of America";"2025-02-16";"2027-02-16"
"40625";"undeadfan52";"Australia";"2025-02-17";""
"40626";"Soulforge";"United States of America";"2025-02-17";"2026-02-17"
"40627";"Gambit";"United States of America";"2025-02-17";"2028-02-17"
"40628";"DrPow";"Ireland";"2025-02-17";"2026-02-17"
"40629";"pampa85";"Spain";"2025-02-17";"2027-02-17"
"40630";"nickg";"United States of America";"2025-02-17";""
"40631";"direshanks";"United States of America";"2025-02-17";"2026-02-17"
"40632";"randomduckman";"Scotland";"2025-02-17";"2026-02-17"
"40633";"ergrigio";"Italy";"2025-02-17";"2026-02-17"
"40634";"fsclb66";"United States of America";"2025-02-17";"2026-02-17"
"40635";"rickthom393";"United States of America";"2025-02-17";"2026-02-17"
"40636";"wobblygoggy";"Spain";"2025-02-18";""
"40638";"ramon";"Spain";"2025-02-18";"2026-02-18"
"40639";"wellsna3";"United States of America";"2025-02-18";"2026-02-18"
"40640";"seedy";"Canada";"2025-02-18";"2026-02-18"
"40641";"Don.Sernet";"Colombia";"2025-02-18";"2026-02-18"
"40642";"mrgreedy";"England";"2025-02-18";"2026-02-18"
"40643";"luckyjg";"Australia";"2025-02-18";"2026-02-18"
"40644";"Ainex";"Canada";"2025-02-18";"2028-02-18"
"40645";"jerge73";"United States of America";"2025-02-18";"2026-02-18"
"40646";"szczurzasty";"Poland";"2025-02-19";"2026-02-19"
"40647";"ale_981";"Italy";"2025-02-19";"2027-02-19"
"40648";"mpalantezas";"Greece";"2025-02-19";"2027-02-19"
"40649";"Syllens";"Greece";"2025-02-19";"2027-02-19"
"40650";"jeremye";"United States of America";"2025-02-19";"2026-02-19"
"40651";"spongezilla867";"Canada";"2025-02-19";"2026-02-19"
"40652";"jozsefb";"Hungary";"2025-02-19";"2026-02-19"
"40653";"maykel";"Spain";"2025-02-19";"2026-02-19"
"40654";"Anakyn";"Spain";"2025-02-19";"2026-02-19"
"40655";"touchup";"France";"2025-02-19";"2026-02-19"
"40656";"mcpeakj";"United States of America";"2025-02-19";"2026-02-19"
"40657";"veltaz";"France";"2025-02-19";"2027-02-19"
"40658";"han8325";"Singapore";"2025-02-19";"2026-02-19"
"40659";"lcsaba";"Hungary";"2025-02-20";""
"40660";"Maymun";"North Ireland";"2025-02-20";"2026-02-20"
"40661";"Flo_Yo";"North Ireland";"2025-02-20";"2026-02-20"
"40662";"FraxWolf";"Sweden";"2025-02-20";"2026-02-20"
"40663";"HerrWinther";"Norway";"2025-02-20";"2026-02-20"
"40664";"Gentlemen";"Sweden";"2025-02-20";"2026-02-20"
"40665";"phasingplayer";"United States of America";"2025-02-20";"2026-02-20"
"40666";"bedthx1138";"England";"2025-02-20";"2026-02-20"
"40667";"joshw";"Israel";"2025-02-21";"2026-04-30"
"40668";"Nechron";"Hungary";"2025-02-21";"2026-02-21"
"40669";"skayz";"England";"2025-02-21";"2026-02-21"
"40670";"thenoidas";"Romania";"2025-02-21";"2026-02-21"
"40671";"agatheron";"Canada";"2025-02-21";"2026-02-21"
"40672";"firion29";"England";"2025-02-21";"2026-02-21"
"40673";"kazuto";"United States of America";"2025-02-21";"2026-02-21"
"40674";"jakemorley750";"England";"2025-02-21";"2026-02-21"
"40675";"brkbrn";"Mexico";"2025-02-21";""
"40676";"johanmadden";"England";"2025-02-22";"2026-02-22"
"40677";"giantanchovy";"Denmark";"2025-02-22";"2026-02-22"
